,0
554.2589,1.361272583562887
303.2328,46.58030130404839
834.5289,38.450996115139816
885.5498,26.27476707668819
835.5316,21.14261373563655
283.2645,14.92342567630001
888.6234,14.460925588963969
255.2333,13.017391667627424
555.2617,0.3846966881349956
886.5543,13.982537131854029
281.2491,30.51967855055062
889.626,7.541578021891299
327.2329,37.359815859601824
