,0
554.2589,0.516268661681015
303.2328,17.091015454157407
834.5289,13.393785034841855
885.5498,8.490999650296578
835.5316,7.100080532705596
283.2645,4.824655252089051
888.6234,5.9619406242411355
255.2333,4.577609304959323
555.2617,0.15052759622468334
886.5543,4.358173007165762
281.2491,12.14179397774667
889.626,3.0569562102296195
327.2329,18.336194693661326
