,0
554.2589,114.80783876193793
303.2328,2815.4629726631656
834.5289,1559.9178727706842
885.5498,1040.1871870112443
835.5316,829.3575377224706
283.2645,800.5807462283387
888.6234,638.2717879701736
255.2333,606.4640815329042
555.2617,35.106318824537
886.5543,520.8194812720058
281.2491,1292.6581597237828
889.626,324.37730996986755
327.2329,1060.9887055488873
