,0
554.2589,0.5140126360215013
303.2328,17.301203460922384
834.5289,13.92452336613142
885.5498,9.18436581700697
835.5316,7.524215780570195
283.2645,5.217482828356557
888.6234,5.699189407790486
255.2333,4.735682785492335
555.2617,0.14757520565651375
886.5543,4.807382956938901
281.2491,11.807678671307661
889.626,2.9460679588537757
327.2329,16.190619124951304
