,0
554.2589,1.347461206987449
303.2328,44.60755033535082
834.5289,34.95777894093723
885.5498,22.161509087274066
835.5316,18.5312101903616
283.2645,12.592350207952421
888.6234,15.560665029269362
255.2333,11.947560285943833
555.2617,0.39287702614642345
886.5543,11.374831548702636
281.2491,31.6900822819188
889.626,7.978655708699305
327.2329,47.85746815045605
