,0
554.2589,0.5117566103619875
303.2328,17.511391467687364
834.5289,14.455261697420985
885.5498,9.877731983717364
835.5316,7.948351028434794
283.2645,5.610310404624064
888.6234,5.436438191339838
255.2333,4.893756266025347
555.2617,0.14462281508834418
886.5543,5.256592906712041
281.2491,11.473563364868653
889.626,2.835179707477932
327.2329,14.045043556241287
